id,text,created_at,lang
1.34544E+18,@SaysMiss @EnserMark https://t.co/3pIcg48wBn.  I use vegan spread and instead of Quorn Linda McCartney rosemary and red onion sausages.,2021-01-02T18:51:17.000Z,en
1.34544E+18,@CheungRonny I appreciate your comments and reassurance. But why are random people in the NHS given this air time by national broadcasters? You don’t see checkout staff from Tesco commenting on their company sales! This causes real issues. It must stop. It is irresponsible.,2021-01-02T18:50:44.000Z,en
1.34544E+18,@Tesco How do I do that?,2021-01-02T18:50:25.000Z,en
1.34544E+18,@UtdGioo @mcfcdante @UtdLew she went tesco,2021-01-02T18:50:20.000Z,en
1.34544E+18,@SophieCorcoran0 Rubbish. Go to Silverburn. Ask Tesco workers out of earshot of managers.,2021-01-02T18:49:58.000Z,en
1.34544E+18,"@cheshirepolice 
So... what's happening. 
Give your officer a Ticket &amp; Fine for this one.
4 buses held up while your Officer sorts out her shopping in Tesco. 
I will submit a FoI request for this one.
Disgraceful https://t.co/3WucOxKKU5",2021-01-02T18:49:39.000Z,en
1.34544E+18,"@Tesco Brought a coat today &amp;it was on the wrong hanger &amp; due to not being allowed to try on in store I didn't notice the size on the label until I got home, its too big. Will I be able to go back and swap it for correct size? Not sure on covid measures ect for clothes? Thanks",2021-01-02T18:49:28.000Z,en
1.34544E+18,To be honest I’m just killing time until my Saturday evening trip to the big Tesco,2021-01-02T18:49:12.000Z,en
1.34544E+18,excuse me why is tesco playing sweet creature,2021-01-02T18:49:07.000Z,en
1.34544E+18,@Matthew88130268 Means nothing. Iv worked in Tesco’s but doesn’t mean I’m the fucking dogs bollocks does it,2021-01-02T18:48:57.000Z,en
1.34544E+18,"@Alsoknownas_Nox In our local Tesco car park, Coke was parked up printing any name you wanted if you bought a bottle of coke. Here’s one with my daughters name https://t.co/0rijlUriij",2021-01-02T18:48:51.000Z,en
1.34544E+18,#BrewDog #lostlager very reasonable 660ml 4.7% @£2 from #Tesco #BrewJanuary #2021 #tier4 #lager #beer #startagainonmonday https://t.co/WxmrXKv4fJ,2021-01-02T18:48:46.000Z,en
1.34544E+18,@guardian Turned Karen on the local Tesco scan and shop into fucking Hitler,2021-01-02T18:48:22.000Z,en
1.34544E+18,@ch1ojo @Tesco Or take @Sol14Bamba with you ! Probably a Jack 😂,2021-01-02T18:48:12.000Z,en
1.34544E+18,"@Roblev0 @RuddsBunny @The_Leaver @tripleGGGx @mindedmusically @David19531501 @f505eb72b9cd493 @DavidGSmith18 @chrisgregson123 @Swen_2017 @Jim_Cornelius @resiguru @brianbloop2 @thegrimbarian @VeuveK @cathyby @robertcecil1608 @Ciolfilicious1 @afewpoints @susan04071 @Davidmetroland @Geegana3 @butlerrichard2 @Chris_not_a_bot @Centrefuter @markwh2001 @Gazza41 @Jag11814459 @Macid3000 @IrishEurophile @JohnRya13591294 @SamanthaFoxy1 @Begentle50 @Hammer_doc @Sir_Tom_Tucker @CheeseNBranston @BeowulfSchaefer @GeoffBarton9 @BTTB001 @Matt_GS @dw2essex @MattAdkin @GeoffreyKeey @Edele_Bear @EmporersNewC @chris_burns79 @davidjamesrobe4 But the roles of the jobs are up to asda, tesco, etc to decide who gets paid what. Shelf stackers may only get £9 per hour....but male/female they should all get £9 per hour as that is the pay grade asda have determined for that role",2021-01-02T18:48:07.000Z,en
1.34544E+18,@Thms3075 @sainsburys @Tesco @asda @Ocado @Morrisons Try Waitrose Rapid or Deliveroo,2021-01-02T18:47:45.000Z,en
1.34544E+18,@adzmci went tesco to cop me a meal deal,2021-01-02T18:46:55.000Z,en
1.34544E+18,why do all the hot boys work at Tesco,2021-01-02T18:46:50.000Z,en
1.34544E+18,"You and your staff who represent you should be taking this much more seriously. Please. Jesus Christ please, for all our sakes.  And with all the money you are making you could be handing out masks at the door. If I get Covid it’ll be from Tesco’s Woolwich, nowhere else.",2021-01-02T18:46:04.000Z,en
1.34544E+18,"Dear @Tesco. I shop in Tesco’s Woolwich, the significant majority of people are wearing no masks at all or masks below their noses, and I’m talking about the staff, let’s not get started with the customers. How is this possibly done with your tacit approval??",2021-01-02T18:46:04.000Z,en
1.34544E+18,Sorry @Tesco I won't be buying your fish pie mix again. I don't expect my North Atlantic fish to have had a round trip to China picking up some Pacific salmon on the way back to the UK!   #buylocal #foodmiles https://t.co/delVfv7bux,2021-01-02T18:45:59.000Z,en
1.34544E+18,Lovely family walk to Haigh Hall. #Wigan #HaighHall #familytime New coat keeping Darcy warm @Tesco #son #daughter https://t.co/nerTmklciM,2021-01-02T18:45:54.000Z,en
1.34544E+18,Erm this is great BUT WE ARE IN JANUARY 2021!! https://t.co/RDOUJqCD18,2021-01-02T18:45:31.000Z,en
1.34544E+18,"@WhitleyNeill @Tesco New year gin surprise:  Whitley Neill Original Gin, Slimline tonic, splash of Casis and garnished with grapefruit and spring on thyme @WhitleyNeill https://t.co/DaD0UC5u8f",2021-01-02T18:45:07.000Z,en
1.34544E+18,"Tesco sent the 2 x chickens I ordered but deliver driver didn't tell me they had a short date. So I called the lovely lassie gave me a refund. So I cooked them today, gave 1 to folks &amp; fajitas for us tonight. We watching a film wi a wee beer, but helping them cheered us up 💕2/2",2021-01-02T18:44:04.000Z,en
1.34544E+18,No may contain either @terryschocolateorange - spotted in @Tesco #glutenfree #freefrom #freefromgluten #glutenfreefrom #glutenfreefood #freefromfoo https://t.co/6Sxl6NEvR3,2021-01-02T18:43:38.000Z,en
1.34544E+18,@snave73 @rotterdam91 @Orrible_Ives It's a tesco special. Might as well of let them pull his pants down at the tills.,2021-01-02T18:43:14.000Z,en
1.34544E+18,@Tesco hi I was wondering if you can see any rump steak in this pile of gristle &amp; fat I bought in store today? #tesco https://t.co/STxlkVezXc,2021-01-02T18:42:28.000Z,en
1.34544E+18,@Tesco I was sent this. If it's true could do you do it in the UK?👍👍 https://t.co/8VCDs7hTLi,2021-01-02T18:42:27.000Z,en
1.34544E+18,the way i’m sitting in tesco sobbing my eyes out at this https://t.co/HHc4jj11aF,2021-01-02T18:42:00.000Z,en
1.34544E+18,@Tesco I just had a false positive using this test. I don’t know how you still have these for sale after reading the reviews and seeing so many women who have had false results. It’s disgusting that you’re knowingly putting women through this stress by still selling this product. https://t.co/OoMKMgzXrG,2021-01-02T18:41:56.000Z,en
1.34544E+18,@gideonc_ @davidkurten Lions don't go down the pub or shop in Tesco either,2021-01-02T18:41:29.000Z,en
1.34544E+18,"@longh0tsummer @elzjayne Hol up, greggs in tesco? Where",2021-01-02T18:41:23.000Z,en
1.34544E+18,sometimes going to Tesco feels like going to war,2021-01-02T18:40:46.000Z,en
1.34544E+18,i love tesco,2021-01-02T18:40:36.000Z,en
1.34544E+18,"@Saffron_Policy @ClaireCNWL spotted Creme Eggs in Tesco Express on Jan 1! ""Easter starting earlier every year"" is the new ""Christmas starting earlier every year"", no?",2021-01-02T18:40:09.000Z,en
1.34544E+18,"@mcash Maybe all the Tesco , Morrison’s etc workers should do the same ... knob",2021-01-02T18:38:58.000Z,en
1.34544E+18,"Me when I finally have kids and it starts crying for no reason in the middle of a Tesco express 

 https://t.co/nynNSZWwyS",2021-01-02T18:38:39.000Z,en
1.34544E+18,the way that i’m in tesco and paused my music so i could read better and the same song was playing on the speakers,2021-01-02T18:38:27.000Z,en
1.34544E+18,"I need to go to the big Tesco (need a chopping board) but I don’t want to walk there because there’s always queues to get in.

#FirstWorldProblems",2021-01-02T18:37:35.000Z,en
1.34544E+18,@Tesco how do I contact you via email? I have an issue with a grocery product and would like to bring it to your attention but do not wish to use the phone and would like instead to use email. Thank you.,2021-01-02T18:37:10.000Z,en
1.34544E+18,@E_Volved_ @Tesco Thank you for your concern.,2021-01-02T18:36:55.000Z,en
1.34544E+18,"@SophieCorcoran0 No and I would like to give my thanks to all the Tesco drivers, packers and shelf stackers, office staff etc.  who have uncomplainingly delivered our food since February and allowed us to keep safe!  Thank you all!  @Tesco",2021-01-02T18:36:47.000Z,en
1.34544E+18,@oddlyACTIVE @callyauckland Nothing in the various Sainsburys &amp; Tesco outlets in Tunbridge Wells or M&amp;S.,2021-01-02T18:36:39.000Z,en
1.34544E+18,cutting up old tesco magazines and sticking them on paper😂 https://t.co/7j1omyo6bC,2021-01-02T18:36:08.000Z,en
1.34544E+18,Also Big Love to the random Tesco July 10p Christmas Pies that sometimes appear in an act of chaotic ‘back of the freezer’ energy.,2021-01-02T18:35:29.000Z,en
1.34544E+18,"@Tesco We are self isolating, so won't be able to return them this time.",2021-01-02T18:35:21.000Z,en
1.34544E+18,@Tesco Bishop Auckland,2021-01-02T18:35:11.000Z,de
1.34544E+18,"Tesco Express, Linslade, 2nd Jan - IT’S WHAT JESUS WOULD HAVE WANTED https://t.co/gjMOPCfOku",2021-01-02T18:35:09.000Z,en
1.34544E+18,@afcjacob2 Oh yeah of course so do i. I live just done the a217 opposite Tesco aha,2021-01-02T18:34:29.000Z,en
1.34544E+18,@_KongoBongo_ I noticed mini eggs today in Tesco’s so I’m pleased about that 😄,2021-01-02T18:33:39.000Z,en
1.34544E+18,@letmepeturcat tesco red bull is the dom,2021-01-02T18:33:34.000Z,en
1.34544E+18,"@LPerrins @DailyMailUK literally boggles my mind?? what do they even think there is to do after 9pm?? apart from pop to tesco to stop myself going insane, there is nothing open in tier 4!!! i haven’t left the house in days!",2021-01-02T18:33:15.000Z,en
1.34544E+18,you want pizza? tesco plant kitchen or m&amp;s one. BAM. vegan.,2021-01-02T18:33:04.000Z,en
1.34544E+18,@uknhsgp @Tesco @PHE_uk @NHSEngland Was in @Tesco Hexham today getting a few essentials. While it was relatively quiet the till staff had no masks. They have the screens up but they don’t cover where you stand to pack. @Tesco management are either blind to the risk or just don’t care.,2021-01-02T18:32:55.000Z,en
1.34544E+18,"@Tesco your store in Lewes was absolutely rammed today. Secondary schools are going to close for two weeks and loads of businesses are closed and take a huge hit, so why aren’t you doing your bit &amp; controlling customer numbers?",2021-01-02T18:32:25.000Z,en
1.34544E+18,@rubyholmess_ Swear you work at my Tesco,2021-01-02T18:32:11.000Z,en
1.34544E+18,@Tesco Even given us yogurts with today’s date on them! Doesn’t even say anything on receipt. https://t.co/Y2SPy3NxRB,2021-01-02T18:31:32.000Z,en
1.34544E+18,"Brockhurst Road update: the fallen trees at the rear of Tesco Hodge Hill have been removed at last! 
If the store could ensure this area is kept free of litter in the future that would be appreciated by local residents @Tesco https://t.co/0npDKRyoYs",2021-01-02T18:31:12.000Z,en
1.34544E+18,@gashad0kuro Your tesco's own brand frazzles m'lord,2021-01-02T18:31:04.000Z,en
1.34544E+18,@owenjoyner picked these up from tesco https://t.co/j9VkzUeO3L,2021-01-02T18:30:52.000Z,en
1.34544E+18,"We just walked to Tesco for our weekly shop, big rucksacks and waterproofs and we survived the icy rain. Quite enjoyed it, proof that we don’t have bad weather, just bad clothes! 😂",2021-01-02T18:30:43.000Z,en
1.34544E+18,"@SparkLox @suhasdraju @markgoldbridge Take away his pace, what is he actually good at? If it weren’t for his pace he’d be working in Tesco.",2021-01-02T18:30:28.000Z,en
1.34544E+18,"@andycruden Tesco 😉 but yeah stocked up on a few, well worth it for £16",2021-01-02T18:30:18.000Z,en
1.34544E+18,"@Tesco why am i refused solphadine from your instore phamacy? when asked what its for ""pain relief"" is the correct answer seen as its a pain relief over the counter .. pain killer.. yet when i go to @asda and give the same answer... i get the product i ask for..... please explain",2021-01-02T18:30:13.000Z,en
1.34544E+18,@JakeGarnerRadio @JoDaviesNotts @NottsandNorfolk @things_to_do @Richard_Newbold @BrookeHolmes99 Happy New Year from our local Tesco 😋 https://t.co/Pnq9VflEBt,2021-01-02T18:29:51.000Z,en
1.34544E+18,"@Tesco your steak looked ok until I unpacked it , turned over and 💥 it’s about 1/3 fat! Cheers for that. #wasteofmoney https://t.co/y6BWhYtSdG",2021-01-02T18:29:46.000Z,en
1.34544E+18,"Purchased a Scottish Brie earlier, from Tain. I obviously didn't drive to Tain to buy it, I got it in Tesco Castle Douglas. Just quite impressed that they're supporting small Scottish businesses like that. Either that, or all the French Brie is stuck in Kent?🤔",2021-01-02T18:29:44.000Z,en
1.34544E+18,"Dear @lidl_ireland and @TescoIrl can you please enforce mask wearing in your shops. I attend both Lidl and Tesco and I have noticed that compliance has gotten much worse since just before Xmas. 

Perhaps you could limit people who wish to shop without a mask to between 8 -10am.",2021-01-02T18:29:43.000Z,en
1.34544E+18,"An estimated 8.4 million people in the UK struggle to get enough to eat, @TheCoopLive @sainsburys @Morrisons @asda @Tesco @AldiUK @IcelandFoods @marksandspencer  please retweet to help raise awareness of the fantastic work foodbanks are doing #Food #poverty #NewYear2021 https://t.co/9d0rZ1WeBC",2021-01-02T18:28:40.000Z,en
1.34544E+18,"@Tesco I’ve had an email saying that I don’t have substitutions turned on for my grocery order and there’s a link that says to click it to turn it on but it just leads to an order summary page. I’ve never turned it off but can’t work out how to turn it on either, can you help?",2021-01-02T18:28:14.000Z,en
1.34544E+18,"@MightyV14 @oddlyACTIVE @callyauckland Me too #NoPudYet - we are saving our gluten free pud for Easter, and couldn't find any leftover puds in Tesco, so now attempting microwave Christmas Pud to use up Brandy Butter - but Heroes box chocs full of creme eggs.. ( it's Saturday btw)",2021-01-02T18:28:11.000Z,en
1.34544E+18,@mehtcholl I’m in a power couple with Tesco own brand red bull xxx,2021-01-02T18:27:58.000Z,en
1.34544E+18,Hi @Tesco are the Stockwell gravy granules suitable for vegetarians?,2021-01-02T18:27:38.000Z,en
1.34544E+18,Dressing nice for ✨Tesco✨ https://t.co/P43mZ8ynsy,2021-01-02T18:27:37.000Z,en
1.34544E+18,"@Tesco Dani, it’s in the bin! It’s pretty rank!",2021-01-02T18:27:25.000Z,en
1.34544E+18,"@_Badam_ They’ve established a well maintained, historically overlooked marketplace for those umming and aahing about giving up meat. Like me. But Quorn tastes like fucking shit. It always has done. Try Tesco’s plant based items, them tings are next level. #guiltfreehoisinduckwrap",2021-01-02T18:26:54.000Z,en
1.34544E+18,@Tesco Will do it now,2021-01-02T18:26:41.000Z,en
1.34544E+18,@rotterdam91 @Orrible_Ives A Tesco curry?,2021-01-02T18:26:35.000Z,pt
1.34544E+18,"@SophieCorcoran0 @JulieBalfour9 Dunno like, one guy at my local Tesco looks like he’s on the verge of a breakdown. But I think he enjoys the mask and sheild now.",2021-01-02T18:26:22.000Z,en
1.34544E+18,"This will give the teachers a bit of time to go to shops to refill the freezer and panic buy pasta. Perhaps running the schools should be contracted out to Tesco, ASDA, Lidl and Aldi who would make a far better job of it. https://t.co/k9ZgQ9GbRr",2021-01-02T18:26:18.000Z,en
1.34544E+18,"The citing commissioners are just popping down to Tesco to grab a few extra biscuits and some tea bags, they’re in for a busy couple of days after that one",2021-01-02T18:26:14.000Z,en
1.34544E+18,"@danidotx Seen the prices of the Tuya/ Calex stuff in Tesco? https://t.co/VwHTVvfu2j

Bulbs from £5ish white/£8 colour, plugs for £8 etc.",2021-01-02T18:26:13.000Z,en
1.34544E+18,@IAmSamJMartin @Tesco https://t.co/JcI7OIHv8U,2021-01-02T18:26:10.000Z,und
1.34544E+18,"@LeeianMartin1 @FeeStepcoteHill @rodthebuilder @SophieCorcoran0 In the local Tesco superstore here only 1 person has had it, that was in the early days and she got it off of her husband who travelled abroad a lot.",2021-01-02T18:26:00.000Z,en
1.34544E+18,"@Tesco Just been for Click &amp; Collect, so packed in dark, just got home and noticed someone has opened the bread and taken the crust end! Either your C&amp;C worker was hungry or your instore team wasn’t paying much attention.. kinda like me https://t.co/0FZxepFW8H",2021-01-02T18:25:40.000Z,en
1.34544E+18,@rich_yorks Gyoza and pink wine - I wanted sake but tesco,2021-01-02T18:24:53.000Z,en
1.34544E+18,@ProjektM0gul w tesco 2 zl. litr,2021-01-02T18:24:35.000Z,pl
1.34544E+18,"Great to see two people from Thorne recognised in the Honours List. Congratulations to @theenglandcapt on her MBE and former CEO of @Tesco Dave Lewis on his Knighthood. Surprised that @MyDoncaster have not commented, but its only Thorne. #DutchyofGrandFenwick #TullyBascomb",2021-01-02T18:24:24.000Z,en
1.34544E+18,swear all tesco’s employees are fitter than sainsbury’s https://t.co/sXmmCsbGMf,2021-01-02T18:23:30.000Z,en
1.34544E+18,"@Wilma_Lobban @Tesco @FareShareUK @TrussellTrust The problem is that big companys all too often make excuses not to do things instead 9f excuses to do things, I'm also disabled and an unpaid carer too but I worked many years in logistics and think it would be very simple to organise 👍",2021-01-02T18:23:22.000Z,en
1.34544E+18,@IAmSamJMartin @Tesco Mini egg chocolate bar. That is all.,2021-01-02T18:23:22.000Z,en
1.34544E+18,@Tesco Disappointed was looking forward to a lovely fillet steak. Hidden on the reverse was this! Full of sinew absolutely vile! https://t.co/G2ytmPIses,2021-01-02T18:23:17.000Z,en
1.34544E+18,@tescomobile As a retired Customer Services Manager with British Airways I am hoping that TESCO will show me the same high standard of customer service that I provided for my customers over 51 years. Thanks Jade.,2021-01-02T18:23:13.000Z,en
1.34544E+18,These look like reusable bags you get in Tesco 🤷🏾‍♀️ https://t.co/t7UEit8GY6,2021-01-02T18:23:11.000Z,en
1.34544E+18,@covid19isacon I went in Tesco ... 5 coppers in there I think to do with a shoplifter ... They all saw me no mask ... Not one mentioned anything to me,2021-01-02T18:22:31.000Z,en
1.34544E+18,Just saw an old lady in Tesco car park and felt a burning desire to absolutely pelt a snowball at her 😂,2021-01-02T18:21:52.000Z,en
1.34544E+18,"@returningfromt2 @stout80 @BlasterUncommon @ChwisSweed @StellaArtois I have a Lidl at the bottom of the road.Decent supply of own lager, pilsner and IPA. Several off licences. A Nisa. A Tesco. All.good.",2021-01-02T18:21:26.000Z,en
1.34544E+18,@RickyThomasblog Going to work at Tesco’s tomorrow.  Will suggest the same #sticktogether,2021-01-02T18:21:18.000Z,en
1.34543E+18,"@SorchaEastwood Go to the wall. Tesco’s on 1st January was like a cattle market, no distancing whatsoever, ever since face masks have been made compulsory people seem to think they are like a magic protective barrier. This is where your surge is coming from.",2021-01-02T18:21:10.000Z,en
1.34543E+18,@whitehurstjack3 @SophieCorcoran0 @Tesco Me too,2021-01-02T18:21:00.000Z,en
1.34543E+18,"no country or city on planet earth's laws could ever hold me back from vigorously grabbing at both your abdominal and crotch areas wether it be in public or behind the bins at a local tesco, then forcefully shoving your toes into my mouth. you magnificent specimen https://t.co/XUAi8vtFFp",2021-01-02T18:20:41.000Z,en
1.34543E+18,"@CatharineHoey @niexecutive I'd open up and take it all the way to the courts. There cannot be any legal difference from Tesco selling children's clothing, compared to a smaller retailer.",2021-01-02T18:20:39.000Z,en
1.34543E+18,@morganburdick1 I find Tesco has the best vegan options and have much more variety than ASDA. Aldi have started to get more in but the quality isn’t always the best. Hope this helps!,2021-01-02T18:20:26.000Z,en
1.34543E+18,Also Big Love to the random Tesco July 10p mince pies that sometimes appear in an act of chaotic ‘back of the freezer’ energy.,2021-01-02T18:20:17.000Z,en
1.34543E+18,Thanks @Tesco for getting back to me and resolving this so quickly! #TescoFinestCustomerService https://t.co/mUWt5Apb7I,2021-01-02T18:20:06.000Z,en
1.34543E+18,"@elzjayne i work in greggs in tesco and i must say the fruit and veg team,,,,, beautiful",2021-01-02T18:20:05.000Z,en
1.34543E+18,@sarahel1986 Yea but may be dont do those Austin GIF moves down the aisle in your local Tesco eh 😂,2021-01-02T18:20:05.000Z,en
1.34543E+18,"@nickdemarco_ I have a bread machine but prefer to make my own, try this recipe https://t.co/yeDml07Zzv . So easy, just needs to be put together the day before. A little extra salt sets it up nicely for me",2021-01-02T18:20:01.000Z,en
1.34543E+18,"Its like I am ugly oooooooh::

Just now, was at Tesco to get some groceries, getting to the end of one of the shelves, I bump into a white Mom and her baby of about 4 years.. The baby just looked at me and immediately gave out a loud cry after seeing my face..

Na so I ugly so!!",2021-01-02T18:19:58.000Z,en
1.34543E+18,I’ve just signed @Animal_Equality's petition urging @Tesco to end some of the worst abuses in its chicken supply chain. Will you? #TescoEveryLittleHurts https://t.co/5YhkeVdkiM,2021-01-02T18:19:10.000Z,en
1.34543E+18,"South Africa night - tesco had biltong but no castle lager,  so we thought ranger would do! https://t.co/1mv4klXN7w",2021-01-02T18:18:58.000Z,en
1.34543E+18,@Podel_irl Hold on let me drive to tesco in my toaster https://t.co/AHdREh9fQW,2021-01-02T18:18:06.000Z,en
1.34543E+18,@tesco i find it very disappointing and worrying that the @Tesco_Epping store has a traffic light system to protect people but they don’t use it. I have been in store a few times this week and it has been absolutely mobbed with customers.,2021-01-02T18:18:00.000Z,en
1.34543E+18,@Disabled_Carer @Tesco @FareShareUK @TrussellTrust Maybe a lot of people that order online are on a low income because of disability or ill health. I'm not well but still able to work from home (so far 🤞) so could afford to donate tins and would like the choice. I suppose it could be a logistical problem.,2021-01-02T18:17:37.000Z,en
1.34543E+18,@marnsdagreat tesco frozen food is the equivalent of taking someone morelys😭,2021-01-02T18:17:06.000Z,en
1.34543E+18,@Tesco No,2021-01-02T18:17:02.000Z,und
1.34543E+18,@Tesco finally managed to get a slot (waste of my delivery saver over last couple of months) and guess what... half the items aren’t available. To the shop I go 😡,2021-01-02T18:16:55.000Z,en
1.34543E+18,"Went to the shop today and was shocked by the number of people. 2 parents, multiple unmasked children all out doing the shopping. If there's 2 adults only one person should be in the shop.   @Tesco  @waitrose @sainsburys please sort it out. Help stop the spread.",2021-01-02T18:16:39.000Z,en
1.34543E+18,@ludwigluddite I have to be in a tesco adjacent place on wednesday i can buy and post to u some stuff if u tell me what u want,2021-01-02T18:15:55.000Z,en
1.34543E+18,@Tesco @Taylors Have done so. Thank you 😊,2021-01-02T18:15:40.000Z,en
1.34543E+18,"@Daz_Leicester They do, for now, but I don't think that particular marriage is going to last long though. And it's not my problem, yet, but theirs. If and when we have marauding gangs of nutters running around Tesco with knives in rural sleepy Derbyshire I know I won't be sitting idly by. 🧐",2021-01-02T18:15:19.000Z,en
1.34543E+18,@LBC @AndrewCastle63 @MaryBoustedNEU Time for all those @asda @Tesco @sainsburys @LidlGB workers to refuse to go to work then ? How about @NHS workers or all those in key manufacturing or keeping the UK safe and running?,2021-01-02T18:15:05.000Z,en
1.34543E+18,@ch1ojo @Tesco Send the big man down,2021-01-02T18:14:36.000Z,en
1.34543E+18,tesco https://t.co/ZYhTGaBgNL,2021-01-02T18:14:08.000Z,es
1.34543E+18,"@warwickroad69 Jeez, if they scanned his teeth at Tesco he'd come up as a set of pans 😂",2021-01-02T18:11:29.000Z,en
1.34543E+18,President of theNUT is hardly a shiny example of what you would hope your child would achieve. Staff at Tesco and every other supermarket get on with it. Why should nt you?,2021-01-02T18:11:24.000Z,en
1.34543E+18,@sweetnqhts its bon voyage s3 ep5 but they’re in malta i- since when did malta have a tesco BYEEEHJAJW,2021-01-02T18:10:11.000Z,en
1.34543E+18,@GaryAPhilipson Tesco Jankovic,2021-01-02T18:09:42.000Z,es
1.34543E+18,@littlesare1 @scarlet70020920 @charleigh_gee @BootsHelp @Tesco @Pampers_UK Thanks will certainly look into it x,2021-01-02T18:09:20.000Z,en
1.34543E+18,Tesco employees church Langley harlow how many of you have tested positive Jesus,2021-01-02T18:08:59.000Z,en
1.34543E+18,"Very, very tempted to nip to @Tesco and buy an Easter egg 😁",2021-01-02T18:08:24.000Z,en
1.34543E+18,@LFC_JimBean Tesco,2021-01-02T18:07:58.000Z,es
1.34543E+18,"shopping in @tesco - wear a face mask (unless exempt) - why dont the staff have to when on shop floor?
shopping today &amp; 2 members of staff were stood chatting without masks, the one quite clear that we'd been through sars, she couldnt give a toss and wouldnt be wearing one 🤷🏻‍♀️",2021-01-02T18:07:48.000Z,en
1.34543E+18,"@DevinMynett @ameliargh @tarajaneoreilly @Tesco @sainsburys The first lockdown my dad somehow got missed and had to phone Tesco/Sainsbury’s to say he was shielding,  they put him on their priority list straight away.",2021-01-02T18:07:38.000Z,en
1.34543E+18,"@deniserusell360 @Tesco Hey Denise! I much prefered the one way system, it made shopping safer and easier 👍🏻",2021-01-02T18:07:22.000Z,en
1.34543E+18,Accidentally deleted my Tesco food delivery for tomorrow and couldn’t rebook . First time using amazon fresh ( Morrison’s picked) . Hit the buy now button 5 mins ago on a food shop and it’s being delivered FOC tonight between 7-9pm@! Now that’s a service and a half !,2021-01-02T18:07:05.000Z,en
1.34543E+18,@SophieCorcoran0 If testing was applied to Tesco same as it is in NHS then how would it look. (don't give them ideas),2021-01-02T18:06:52.000Z,en
1.34543E+18,@Kev_Bayliss @GuyFawkesRetro Unless it's been reduced by Tesco cos its near its all by date  😆,2021-01-02T18:06:51.000Z,en
1.34543E+18,"@cheshiretoad Refuse to work and should get NO pay, or get furlough as it’s gonna end up being paid by the tax payer including future generations, I don’t want my child paying for people like that....
Don’t see people in Tesco and etc refusing to work!",2021-01-02T18:06:44.000Z,en
1.34543E+18,"@ch1ojo @Tesco ""Uncomfortable""?  What a dick",2021-01-02T18:06:41.000Z,en
1.34543E+18,@Tesco @Wilma_Lobban @FareShareUK @TrussellTrust #Fail,2021-01-02T18:05:50.000Z,und
1.34543E+18,"Yall remember the no likes and rts contest from tesco, I literally won it🤣",2021-01-02T18:05:50.000Z,en
1.34543E+18,"@HybridBandUK Back to springs mentality maybe ?
@Tesco staff under instructions to clean the shopping trolleys again like in the spring, or that standard slipped again ? 

Know some supermarkets have told their staff to turn off, or delete, the tracking app from their phones while working",2021-01-02T18:05:38.000Z,en
1.34543E+18,"@Tesco But in the meantime you rip your customers off ?
The curry sides 300gm are normally £1.75 
But now on the next shelf they are  £3 ??exactly the same weight but different plastic 
1, how is that saving plastic 
2,why do you justify charging £1.25 more for the same thing
#Tescocon https://t.co/X9RMOHdfhl",2021-01-02T18:05:08.000Z,en
1.34543E+18,@Tesco @GinintheCity @FareShareUK @TrussellTrust What a terrible holding response!,2021-01-02T18:04:54.000Z,en
1.34543E+18,@Tesco Just got these mouldy raspberrys out of a fresh packet that I bought today. My son would have eaten these if he's got them out himself!!! https://t.co/1BdpdfSMwh,2021-01-02T18:04:44.000Z,en
1.34543E+18,Tesco closed at 6 whats the fucking craic there,2021-01-02T18:04:21.000Z,en
1.34543E+18,lidl exists and jungkook went to tesco? embarrassing behaviour. https://t.co/gQl7eMJ3qh,2021-01-02T18:04:18.000Z,en
1.34543E+18,live from the tesco paking lot https://t.co/NKCxz13R2H,2021-01-02T18:03:56.000Z,en
1.34543E+18,@dididrama @vagina_museum You wonder if he averts his eyes at Tesco or Boots lest he see such profane products.,2021-01-02T18:03:55.000Z,en
1.34543E+18,"@thepainterflynn @sainsburys I was shocked and upset by @sainsburys 
We are both pensioners and have had to rely on a neighbour to go and get a few bits from TESCO. I wouldn't expect it  from @dunnesstores",2021-01-02T18:03:44.000Z,en
1.34543E+18,@Campbell01Paul Red card as it’s a red card. Quite simple.  Was he playing Rugby? Away to tesco and buy yourself some fresh grapes 🤗,2021-01-02T18:03:26.000Z,en
1.34543E+18,Hi @Tesco love the pizza deal for £10 but have to say the 1mm amount of garlic sauce in the accompanying dips is a bit on the meagre side! 😧 https://t.co/9TLsRazltK,2021-01-02T18:03:13.000Z,en
1.34543E+18,"@Tesco @FareShareUK @TrussellTrust Shame is that you don't even pay your workers a living wage, it is left to the taxpayer to subsidise them through the tax credit system! #JustSaying",2021-01-02T18:03:10.000Z,en
1.34543E+18,@Covid19Lies @MsRanx 🤣🤣🤣 videos Tesco clothes isle at 5am and claims Supermarkets are empty 🤣🤣 you scamdemic-ers clinging onto every last thread,2021-01-02T18:03:05.000Z,en
1.34543E+18,@KingJayZim @Tesco Every little helps 😂😂😂😂,2021-01-02T18:02:27.000Z,en
1.34543E+18,@felizecalvo @Tesco Trust you 😅😉,2021-01-02T18:02:10.000Z,en
1.34543E+18,"@Tesco Just look at the reduction price,I don't think I would purchasing it",2021-01-02T18:02:07.000Z,en
